year,month,day,doy,tmin,tmax,wind,rain,et0,vpd
2017,1,1,1,25.192002788760682,29.211393852484516,1.7548848912087176,0.0,2.5655508733112375,0.4253426058361338
2017,1,2,2,26.729627813919222,31.137916450629127,1.57095416615633,13.08708140240459,2.7782290198497854,0.5094057356008612
2017,1,3,3,24.734247301294644,31.08486075577424,1.6372551494385612,5.216013370354669,3.294973370700445,0.6981824235566605
2017,1,4,4,23.437743593806367,31.61745722500209,1.7338143260418335,9.549239782422687,3.7634630164868077,0.8841318784178749
2017,1,5,5,24.39036524451958,32.075581852048394,1.5259865195448956,0.0,3.647962753816203,0.8602849820888232
2017,1,6,6,24.609310006298443,32.27828487734033,1.6650532495012826,0.0,3.7023460021727406,0.8676286892707035
2017,1,7,7,24.666821874331283,30.992119552901197,1.791609429981034,0.0,3.3225283458967043,0.6925626531827356
2017,1,8,8,24.188222997867868,31.83685829320978,1.6607283163712092,0.0,3.6652832503089594,0.8466606811665263
2017,1,9,9,24.035115648140582,31.13365407785781,1.4204032349696434,73.08760947335392,3.4346431385610834,0.7683386870914592
2017,1,10,10,23.709825891072107,31.834264289333127,1.7379900077835895,26.49350615458515,3.792600509802909,0.8890424102974301
2017,1,11,11,23.37600458719445,31.386254316717984,1.5489484963576623,0.0,3.681356466415935,0.8591820519603952
2017,1,12,12,22.02750744338075,31.324018140990212,1.5907271389543718,23.393172316589915,3.9338397362886193,0.9638827933912575
2017,1,13,13,22.365422155471713,29.625117192114693,1.7251443859307793,0.0,3.4302087370668,0.7246408565062832
2017,1,14,14,22.478360319131415,28.47894014051021,1.8841700230344574,20.66307487777655,3.0912375917494437,0.582309884110559
2017,1,15,15,22.502345081191745,30.325391391417043,1.7805023128000306,0.0,3.628087580502084,0.7984631222089913
2017,1,16,16,21.617932429632212,30.800412019508528,1.7884631590121436,10.141348464057783,3.9447914715049137,0.9294062538818006
2017,1,17,17,23.75492793140932,30.481166625889927,1.417828280711371,27.465162492995503,3.3347061682743515,0.7106385102973918
2017,1,18,18,24.534362971560935,30.37749941217437,1.7484479667384931,0.0,3.187565060626828,0.6274177355536321
2017,1,19,19,23.372587037917956,27.92171542062845,1.7179653278738851,13.484814913450537,2.6822934672942074,0.4446793154570732
2017,1,20,20,23.238665918820914,30.190536000394186,1.6107936940516379,9.626796429073874,3.414807518162516,0.7197037537304976
2017,1,21,21,24.470987136945574,29.89680780648177,1.4712932628244546,21.395481291423348,3.0175309444674805,0.5743480750267889
2017,1,22,22,24.43790043434205,30.037216591849987,1.7624005057481886,0.0,3.119009293333405,0.5944400003037571
2017,1,23,23,24.45231104971228,30.89050356328649,1.9167428895542429,0.0,3.426687755835123,0.6993848306373676
2017,1,24,24,24.5143094206224,31.444218073675593,1.6163961659338555,0.0,3.531758603085327,0.7650922153678139
2017,1,25,25,24.156439973128293,29.542382177314874,1.664132785209371,0.0,3.0272159331321897,0.5604525976519823
2017,1,26,26,23.199676671181404,31.325775722351693,1.693727896636378,0.0,3.809426022884876,0.8665211648116391
2017,1,27,27,24.723642323529404,31.924240145501912,1.990592103378503,0.0,3.7346358275527716,0.8092264305861003
2017,1,28,28,23.1214369719068,31.105395009396396,1.8710096291849878,0.0,3.8166667870499995,0.8447400099376163
2017,1,29,29,22.614138491826644,24.526734786133314,1.7772550314059892,0.0,1.7059183848237627,0.1675169150743563
2017,1,30,30,23.65329232864069,28.021942838289576,1.7604121306911806,0.0,2.683108560238786,0.43118990543988467
2017,1,31,31,24.671283364142845,29.348620181633112,1.7170627616436855,0.0,2.85472870618163,0.4904048058207793
2017,2,1,32,23.8836843813456,31.345346936109546,1.6350594730565886,5.222092569317237,3.6873261357316087,0.8092652552272681
2017,2,2,33,22.410887268620137,30.005849811980205,1.8133521899951932,0.07408911998038005,3.6472381612952174,0.7668069122197481
2017,2,3,34,22.846537077608964,31.887361727579016,1.9458938537420558,0.0461398733573046,4.167267320259752,0.9705644107104345
2017,2,4,35,21.451939820526928,32.61346933541362,1.931584642951139,0.0,4.648967954342812,1.182610581292861
2017,2,5,36,22.97253962200842,32.20681853555415,1.8496942376173109,0.0,4.22013909444926,1.0029265149607025
2017,2,6,37,23.88299293357111,30.646227343903686,1.6747925271987103,0.0,3.505864631123708,0.7199355843988209
2017,2,7,38,24.534566859223546,29.608027136885497,1.8935396195535696,0.0,3.0333192168709004,0.5337936623960489
2017,2,8,39,22.2733341840314,29.856385642034358,1.8955411262026773,0.0,3.680972168943196,0.7599684358612033
2017,2,9,40,23.127451656920424,31.141707653803774,1.68943036143641,0.33261968490080324,3.844796480371528,0.8488978771728477
2017,2,10,41,23.574329301137908,30.02635684202828,1.7995363851998045,0.0,3.4247683983880064,0.6704799818413121
2017,2,11,42,23.012469592911806,29.1452277245532,1.8578590107490252,0.03680250687863339,3.2909177480361116,0.613930731412021
2017,2,12,43,23.884935531143263,31.32660071232196,1.6968682728095998,10.028771958198195,3.7540854825427505,0.8067164224438286
2017,2,13,44,23.19736226131471,31.831488473306923,1.7534235043076742,0.0,4.077631120175695,0.9332676579279808
2017,2,14,45,23.59093318216131,30.733707875860524,1.7267206864105649,0.0,3.651549506231761,0.7567485650337633
2017,2,15,46,23.599343734027215,31.219415402879513,1.6277126433105655,0.013401376976330127,3.782954043421546,0.8180546317285198
2017,2,16,47,24.12701004449331,30.308008584250242,1.6951786415000185,0.0,3.389716973669286,0.6559316484108622
2017,2,17,48,24.172871896656783,31.053159135551176,1.7500327366119075,0.0,3.636101249011381,0.7455935104126938
2017,2,18,49,23.206888288511834,30.32534187080762,1.4629703057918007,0.0,3.5739215302854026,0.7390518387488094
2017,2,19,50,24.058097790157994,31.770609988877684,1.834204907600987,0.0,3.9225515483432436,0.8495741839683042
2017,2,20,51,24.644059421369803,31.11067728145127,1.776914109684544,0.0,3.5575280088593955,0.7098722645204885
2017,2,21,52,24.73496773819454,30.580048327893735,1.4788562283788798,0.0,3.311150293201352,0.634089923432712
2017,2,22,53,25.00793689406256,29.43194427559342,1.38459922690251,27.583922409161456,2.8408132277771467,0.468741587175479
2017,2,23,54,24.481114866316915,30.87994787154043,1.8019083917037733,0.0,3.538109557637255,0.6953994829133019
2017,2,24,55,23.077061263766872,30.804187931167284,1.8490563294161604,0.0,3.863139681097472,0.8100963731792468
2017,2,25,56,23.517679954819865,30.74339871865348,1.9049080862267853,109.25755100301453,3.757699981563259,0.764380181148582
2017,2,26,57,22.572625889328545,32.37204751113483,1.7127590244893243,6.906043593337626,4.416004802676411,1.059013823100818
2017,2,27,58,23.46625836836995,31.48585799617427,1.709158293729349,40.54440338362927,3.9684066776170486,0.8643566920907326
2017,2,28,59,22.682877220830402,30.900786151515003,1.819726462085259,0.6864501554032657,3.9888542917653522,0.8556398278056156
2017,3,1,60,24.05778864715353,29.800119726415712,1.620310333574868,2.6010291139393535,3.276175034822601,0.6001891512123056
2017,3,2,61,24.036697956495285,31.585335510557414,1.5402257729073534,0.0,3.842516308263305,0.826995598036826
2017,3,3,62,24.25549376560165,31.242975755669054,1.7154042536817764,2.894334452828328,3.7253957792415835,0.7625642297058501
2017,3,4,63,24.279039363832464,30.653038414026526,1.5804428758831583,0.0,3.5039316309178243,0.68517418239963
2017,3,5,64,23.563642620038515,30.70532875224611,1.8123591099764755,32.570294961547724,3.7415566185231515,0.7555596918863561
