year,month,day,doy,tmin,tmax,wind,rain,et0,vpd
2020,1,1,1,24.063611998928742,30.796750066073958,2.1136577415333724,8.186391638190457,3.500495835272203,0.7227693415210639
2020,1,2,2,23.85822932861987,28.612028504255964,1.8457210242564246,67.0609352450498,2.7868243776267643,0.4790593788953963
2020,1,3,3,24.426944419241465,29.619652911215184,2.055988798960576,9.375252247641123,3.0023812364601414,0.5450642175731049
2020,1,4,4,23.77593384575056,28.937375251737496,1.2571732810894576,11.697440909426778,2.8456509812652073,0.5235910075074219
2020,1,5,5,24.60934001695749,28.714799958665864,1.9989978147665668,0.0,2.6255020104799076,0.4226607842696417
2020,1,6,6,24.88147702633151,31.625124399091344,1.178752052402648,0.0,3.381882758138411,0.7547452819743437
2020,1,7,7,24.06647700070951,31.307412512844653,1.8537923063510868,0.0,3.6235982801989604,0.7879873086748632
2020,1,8,8,25.339526226825907,31.04106568906733,1.8717091111568611,0.0,3.229003107908866,0.6353478405891226
2020,1,9,9,25.47775393842263,29.943198743464773,2.0390393600126115,0.04495557585119124,2.8243084540359655,0.4851047337884564
2020,1,10,10,24.788537562305375,31.567071632572794,1.4646657320182639,14.114515727507557,3.4617842866258424,0.755793083332073
2020,1,11,11,24.661395250104924,29.86127181171718,1.6339441645887045,2.697195277613027,2.9851690241872357,0.5524867127642072
2020,1,12,12,24.957524987267984,29.65091774613044,1.1363396297812463,16.844557254264526,2.7792636633575443,0.49953600238436113
2020,1,13,13,24.65089308857626,27.099930540311824,1.611814197055529,16.83262708759624,1.993383286077019,0.24189846341886279
2020,1,14,14,25.628705654211867,31.39183134738781,1.7121336705158445,9.870696579873155,3.2633005319991306,0.6527119832297053
2020,1,15,15,24.624041595704558,29.95878279625481,1.752489232264225,65.95047911006328,3.055908412561661,0.567758567297656
2020,1,16,16,24.58238070411301,32.03438679962494,1.4480239847274263,0.0,3.6650215871149325,0.837097891790592
2020,1,17,17,23.701404276124798,31.527009700631545,1.633397899965127,0.0,3.7523561472332037,0.8491497696864294
2020,1,18,18,23.660323857239092,29.572782623842787,1.9687322679019807,60.53774824137419,3.219597061084431,0.608286816230835
2020,1,19,19,23.789921860866073,30.853939475650343,1.8777243204031784,10.769983405101904,3.591388366288728,0.7544354008027585
2020,1,20,20,24.123983002096985,28.664724615837024,1.145197676732067,0.0,2.70701638860318,0.4612610622507658
2020,1,21,21,25.068997483914462,30.703145655496392,1.6440570944594917,0.0,3.193017834211925,0.6182008000233901
2020,1,22,22,24.606869114925626,31.599916168360927,0.7206788633183413,27.22716430176156,3.3790313263268312,0.7769882999269035
2020,1,23,23,23.96959333216185,30.37553217598943,1.2557913472918547,11.759045112054846,3.2927086476001124,0.6784218936206066
2020,1,24,24,24.850868803661896,29.312560684813313,1.4047984205018207,3.5903804449860233,2.7655483338919815,0.46942747217909675
2020,1,25,25,24.02067780158095,33.639640472155115,1.9065692014441122,31.5689170981133,4.445771351193629,1.1129169642993886
2020,1,26,26,23.51150336253778,30.661720381748363,2.2867391868378393,0.6946518136657498,3.7094873841108864,0.7546268134256233
2020,1,27,27,24.390342968511554,30.79286535095774,1.6481080661524161,10.456944151590644,3.417063918675601,0.6926688127478564
2020,1,28,28,24.465216701930512,29.003729874586032,1.3233844302750726,86.35964670169692,2.7739386515741646,0.46914044971951663
2020,1,29,29,23.8526043670475,31.35454274465422,2.5761788905481247,3.0083541484966254,3.935601260089905,0.8132258293085268
2020,1,30,30,24.23356683237576,26.523280417667888,2.0994179978748013,18.294991377638997,1.9508178862770302,0.22041269580503187
2020,1,31,31,24.57763261912966,30.002225079495297,1.9496946790153558,37.11170876644809,3.1691070836323094,0.5773282235380246
2020,2,1,32,23.548722956813826,28.76941227961017,1.1428768486428647,0.0,2.927259549981659,0.5242831482589985
2020,2,2,33,24.178294954370035,30.85610833801527,1.7748896809920427,19.35093905247778,3.539498314432707,0.7199601989698654
2020,2,3,34,23.21383999944297,29.057536579761003,1.6679994729861256,49.14991067101419,3.1806821268278753,0.5865176319366543
2020,2,4,35,23.81656101975462,26.625631664818567,1.2959308405780419,20.272433003347246,2.150977121726638,0.2682791454261686
2020,2,5,36,23.950721459831705,29.845053504693364,2.2630475887905774,2.923388036283209,3.3499036983321906,0.6151988447479999
2020,2,6,37,24.708943509845348,29.103967911837074,2.1444165292618966,5.3376505538614,2.8468097758664013,0.45826796729301744
2020,2,7,38,24.45093860823264,30.127336685784726,2.0174986378373045,0.6209290729091594,3.2850278045776844,0.6042564555535703
2020,2,8,39,23.99149924160881,32.92626298510875,0.9096320248620748,2.9079830166253817,3.977618480807928,1.013492475325514
2020,2,9,40,24.098951732290463,31.133974496934695,2.232528056223542,0.0,3.773486895684457,0.7626432820977977
2020,2,10,41,23.41377919466333,30.34742189814505,2.0609215520741246,2.758387821256392,3.6493106930617443,0.7239158422823642
2020,2,11,42,24.566922291544913,34.01017234568312,2.714811588051987,0.0,4.7992090394756595,1.1176499912356679
2020,2,12,43,23.480748826030936,28.790318020816002,2.2749499798582757,37.912443385298374,3.1317302376563605,0.5326102593421034
2020,2,13,44,24.629035972251764,29.176687451387075,1.8853744481181354,5.109040616007294,2.8995857204233366,0.4741544803321145
2020,2,14,45,24.798106714454693,31.436511945962476,2.4625126877381405,33.7845111114602,3.758503919281085,0.7377845708331061
2020,2,15,46,23.242741444214353,32.572048411238335,1.7008604983816193,21.04633914936965,4.320055791520654,1.0298506359153898
2020,2,16,47,23.95714810417594,30.66162510807331,1.9689778029698737,40.543621349904946,3.6262100549428555,0.7152583445690515
2020,2,17,48,24.630973687559994,29.17615752170443,2.130515016255957,73.70566825989611,2.933458680325608,0.47391327020484164
2020,2,18,49,22.973311029669667,30.295195585789298,2.0369804598389054,0.0,3.76631711049704,0.755266501500703
2020,2,19,50,24.505075701093897,29.106425274777553,2.1083935559079183,5.042440274388162,2.950101013346995,0.47739860574537785
2020,2,20,51,23.519300752646046,29.35761335603372,1.0784245807710657,8.318932792789784,3.1766272715901973,0.5951540675989371
2020,2,21,52,23.928860839682773,32.43732761857144,1.7880595283111922,45.685770245483084,4.1885065278929146,0.9511742244626324
2020,2,22,53,23.63835978092646,31.417351327768785,1.72238784520698,19.61536212647149,3.91801366303734,0.840344156289198
2020,2,23,54,24.98956152370358,31.95142306959136,1.7690861761383565,8.230375496381303,3.7870612110149646,0.7879651579318288
2020,2,24,55,23.659036202854512,30.888915883173006,1.5457819158369595,42.65019264244503,3.714020437348596,0.7704327487325942
2020,2,25,56,22.11095420100093,28.403839801929358,1.3959613925546055,3.0914139303714654,3.2763168107173306,0.6039308101976957
2020,2,26,57,24.09479833240953,32.762987169841146,1.138965366998007,28.201612479963686,4.075188883575739,0.9813606566663542
2020,2,27,58,24.534165353648525,29.783728305968147,1.7022970187680322,17.650891881022577,3.166431708827697,0.5548888778285659
2020,2,28,59,24.188787510774954,33.6161927367208,2.077961312673175,14.28181375697153,4.623116270570445,1.0943695350115572
2020,2,29,60,23.14582427356245,33.09819668714477,2.851611439048244,0.0,4.931367324479827,1.1118037986109157
2020,3,1,61,24.817560814885976,29.253255976116794,1.476573609820437,78.23251370460818,2.880425816845514,0.4655806349643843
2020,3,2,62,22.476574098052538,33.61168673218753,1.278295421556942,0.0,4.6553423755279555,1.2418065397643954
2020,3,3,63,25.08235574159692,33.86136053119388,1.4806525915780402,0.0,4.328168829559194,1.0474929318091282
2020,3,4,64,24.139610840293653,34.15818267987886,2.0895036900124335,25.113781919402566,4.828989913650153,1.1786375530220483
2020,3,5,65,24.967588158109702,31.738852509747066,2.0294686529362016,0.0,3.800768598645741,0.7616946736613648
