year,month,day,doy,tmin,tmax,wind,rain,et0,vpd
2016,1,1,1,25.49084434583908,30.391164471222606,2.8144104604996554,25.219013876710513,2.912782164912215,0.5388067153693301
2016,1,2,2,25.097327942757595,30.48098352235797,2.523014288392118,0.006042146661547119,3.026397076617745,0.5876739292714679
2016,1,3,3,25.689953550684187,30.5987917760746,2.658751484440277,0.1494758719474545,2.915676871236722,0.5453339043406555
2016,1,4,4,25.45022790986221,32.09612862811449,2.738493458895942,1.2787173152131592,3.5470248408637723,0.7634670050321004
2016,1,5,5,24.13381795413637,32.15221792972676,3.0782784163499692,0.0,3.9920913070870307,0.8939294959681399
2016,1,6,6,24.813030725838715,31.574102846104793,3.104702250818292,0.0,3.6097295076224007,0.7544309514607748
2016,1,7,7,24.371279540147448,30.813434219923312,2.827003196644641,0.4123672222660582,3.407843312948206,0.6970151962217348
2016,1,8,8,23.95402607844659,30.923482125181774,3.042867757260648,0.0,3.6028531896926936,0.7486825247476308
2016,1,9,9,23.854209330704307,31.425230916779526,2.702765063065565,0.0,3.735793372040587,0.8222988813227659
2016,1,10,10,26.54203848475586,30.374305469928537,2.437426665701074,0.0,2.553888824502818,0.43217654062492583
2016,1,11,11,25.595283771873433,31.119936171381966,2.9466008299768527,0.0,3.202774221204401,0.6207529704446411
2016,1,12,12,24.166780446598434,30.287287538938266,3.0184783960192743,0.0,3.3241583171483313,0.6497835677757737
2016,1,13,13,24.004093016126,33.02263423867431,2.8023245376957764,0.0,4.28551447799774,1.0259434638657141
2016,1,14,14,24.336509721907245,30.752420923221976,3.1281575668649775,0.0,3.473251636585189,0.69246781459369
2016,1,15,15,24.68414208291491,30.458178017134912,2.9484234435400025,0.0,3.2399515435400574,0.6235950546547433
2016,1,16,16,26.930219956731257,30.780132801611735,2.6920026387044316,0.0,2.62414430681969,0.4429459452061182
2016,1,17,17,24.676181738389563,30.844740685793987,3.0116339734318016,0.0,3.404274736516146,0.6729230797465475
2016,1,18,18,24.492045653604468,30.467804293455536,3.013648089216248,0.0,3.3218603450880777,0.6425328618777892
2016,1,19,19,23.901418614798388,30.80387401530659,2.8714036543561736,0.0,3.588191290733353,0.738182659036982
2016,1,20,20,25.16165891738304,31.418134920785402,2.7366524854695062,0.0,3.445680110354185,0.7011204323868374
2016,1,21,21,26.189489217069102,32.55420532920513,3.063093984996687,0.0,3.637562146853011,0.7532235651589438
2016,1,22,22,25.191190969129874,31.1961407095714,2.750163340629041,0.0,3.368145397990145,0.6694848405631277
2016,1,23,23,24.033643434608386,30.619383800590214,2.5371514566413502,0.0,3.447073728587303,0.7031031837936061
2016,1,24,24,23.487888422114036,30.495072192393312,2.8641264234301502,54.671476732926294,3.612693821869223,0.7358157651567461
2016,1,25,25,24.796276784010786,30.50300271811147,3.0464172786654156,6.224591609813918,3.28331655365451,0.618744275683174
2016,1,26,26,24.274553682330865,30.905353496217188,3.1423246707786836,4.274789218309945,3.608248176156875,0.7174980408874823
2016,1,27,27,24.071742036644103,30.84027008818294,2.8960451398818363,0.0,3.6025676647949005,0.7275544297741523
2016,1,28,28,23.451821593669532,31.13582172981493,3.003766437816738,1.5096450890080382,3.900542702790704,0.8201559696779479
2016,1,29,29,23.594739807400675,31.24710347053227,3.102285147454739,0.8467029875516096,3.9302311631457725,0.8220402126499757
2016,1,30,30,25.08215589371061,31.25997778324239,2.88255959939774,0.0,3.487611878897271,0.6881012814257041
2016,1,31,31,24.6116587547931,31.050039580029214,2.9070558538123152,0.0,3.5540614255195178,0.7050850253477985
2016,2,1,32,25.927785643167528,30.416435285999963,3.0007277975530045,0.0,2.916476554634919,0.4991778484418994
2016,2,2,33,25.29159785458406,30.67837837865382,2.840949969006044,0.0,3.2139663632110653,0.5938828696547236
2016,2,3,34,25.15962392362897,30.883099258367377,2.748327510346811,2.4788005875971684,3.3247282482041527,0.6323784421824237
2016,2,4,35,24.99680785029857,30.839620054450286,2.892811669476582,0.0,3.383240001204893,0.6422795920801128
2016,2,5,36,25.207271757736013,30.732054241199712,2.5122884944846997,0.0,3.231893102065998,0.6087070178896856
2016,2,6,37,26.013645178664518,31.073872573918145,2.420232436001236,0.0,3.1114206364503616,0.5736844287572507
2016,2,7,38,24.875634282312966,30.543399961382327,2.639775462367341,0.0,3.2880852176574624,0.6163663473897452
2016,2,8,39,25.832028778267247,30.702471884851594,2.693139220235127,0.0,3.0674410758295694,0.5444225896464108
2016,2,9,40,26.4350156605918,30.831323736936664,2.8626358009141915,0.0,2.940096387435178,0.5003872953007749
2016,2,10,41,23.858948446080543,30.792240463296118,3.2411685392764875,0.0,3.7879372083293266,0.7404891435528973
2016,2,11,42,25.246730416663095,31.141185500837462,3.088204990507311,0.0,3.491940477534433,0.6570983610603851
