2.7389
year,month,day,tmin,tmax,wind,rain
# Kuala Pilah, Negeri Sembilan;  2.7389, 102.248; 2017-2019
2017,1,1,22.7,30.1,2,1.6
2017,1,2,23.3,30.7,1,18.2
2017,1,3,23.6,29.2,1.2,23.6
2017,1,4,22,30.5,1.1,0
2017,1,5,23.1,31.8,0.8,0
2017,1,6,23.2,33.2,1,0
2017,1,7,23.9,32.2,1.4,0
2017,1,8,22.7,32.8,1.8,0
2017,1,9,22.5,33.9,1.1,0
2017,1,10,25,32.5,1,0
2017,1,11,23.2,32.5,0.9,0
2017,1,12,21.6,32.4,1,0
2017,1,13,22.8,30.8,0.8,0.4
2017,1,14,22.4,32.3,0.9,34.8
2017,1,15,22.8,33.6,1.2,3.4
2017,1,16,22.9,32.5,1.3,1.8
2017,1,17,23.1,30.9,1,2.6
2017,1,18,22.2,31.8,1.3,0
2017,1,19,22.8,32.1,1.5,0
2017,1,20,22.4,31.7,0.9,30.4
2017,1,21,22.4,26.8,1.1,2.2
2017,1,22,21.7,29.4,1.8,26.4
2017,1,23,23,24.4,0.5,66
2017,1,24,21.9,23.7,0.8,47.6
2017,1,25,21.1,30.1,1.9,7
2017,1,26,22.8,29.6,0.7,4.4
2017,1,27,21.7,29.2,1.2,4.6
2017,1,28,21.7,30.2,2.1,0
2017,1,29,21.6,30.2,1.1,0
2017,1,30,22.9,31.6,1.8,0
2017,1,31,22.1,30.4,1.4,0
2017,2,1,22.4,30,1.4,0
2017,2,2,22.4175788975285,28.3222818843579,1.1133659982882,0
2017,2,3,23.3328967268786,29.4411491050233,1.06352130124178,57.8
2017,2,4,23.3104662107152,33.7255877689914,1.76149947375787,7.4
2017,2,5,22.9048805376791,29.2359416024668,0.918941323619264,0
2017,2,6,21.8245012360918,30.7756707466042,1.61585337752404,0
2017,2,7,22.5767874127446,30.6028567665261,1.54799809392871,22.2
2017,2,8,23.7866513425402,32.252357281322,2.51864602263968,0
2017,2,9,23.0036761787501,32.3093676566219,1.62632603239495,0
2017,2,10,23.1926495708626,32.8894444714306,1.19994380848615,0
