year,month,day,doy,tmin,tmax,wind,rain
2017,1,1,1,23.162323360013403,31.840917848650506,0.9568998687009399,0.0
2017,1,2,2,22.008311701490243,30.230307549708417,1.7029857338859624,0.0
2017,1,3,3,21.72181430110426,31.174842913650107,0.8955238461875519,0.0
2017,1,4,4,21.833458337743355,32.038561655069586,0.7381903600329482,0.0
2017,1,5,5,22.44009486618805,32.01924242804317,0.9281372487811201,0.0
2017,1,6,6,24.025051472794264,32.7376543766807,1.360979444882955,0.0
2017,1,7,7,21.606564057817387,33.85623196577658,1.2988753384833036,0.0
2017,1,8,8,22.57561159325371,33.65699082693432,1.5972029098053686,5.839846221637788
2017,1,9,9,22.632307462490363,30.426563273840625,1.22816623527334,44.77124701041958
2017,1,10,10,21.965984840068515,32.60470728116503,1.2653151305897046,28.537483710422915
2017,1,11,11,21.173405403314163,31.33089982381324,1.779210988254045,5.516687973785163
2017,1,12,12,22.767277806515498,32.0984019650477,0.8033441527720441,17.248135307024388
2017,1,13,13,25.388791878382676,30.68661274125109,1.2099002860093986,26.5365437708212
2017,1,14,14,23.9288962060899,30.995323056617107,0.8529447857651999,7.769336038539213
2017,1,15,15,25.30234263295054,31.87259424411459,1.2138333520848932,0.0
2017,1,16,16,22.36904687826947,30.252293510455583,1.0283357419260366,0.0
2017,1,17,17,22.768542184903467,31.39463494601404,1.4347887444456289,0.0
2017,1,18,18,23.195111291961346,29.739622866213512,1.6243406358555428,0.0
2017,1,19,19,23.95099401132823,31.31358313930023,1.2704778398160521,0.0
2017,1,20,20,23.193369061110367,28.76005566844981,1.6023923004835028,0.0
2017,1,21,21,22.22813546989386,27.792263865072492,1.6055513722940373,0.0
2017,1,22,22,22.500362377658828,28.64111070508584,0.6894251712506538,0.0
2017,1,23,23,22.82360900052643,29.88989978252816,1.1299496348155849,0.0
2017,1,24,24,22.504877401874804,22.51020789616776,0.532647363793678,0.0
2017,1,25,25,23.38470095145075,26.07362408115743,2.2063878248795774,0.0
2017,1,26,26,24.281020183431032,27.946477021306997,1.0057846568910425,105.44261131391728
2017,1,27,27,23.65288250450649,29.978997771360845,1.582291870683778,0.7712632092882302
2017,1,28,28,22.8947872163646,31.614123332296717,0.9285243831498179,10.428113948230457
2017,1,29,29,21.98701845198472,32.7382226892273,0.983502403787316,2.676318998602672
2017,1,30,30,24.910012404440504,33.1228854700191,0.5658975613778017,10.877254511901732
2017,1,31,31,22.27379204426965,33.205047873326755,0.889197916564086,4.188922498452062
2017,2,1,32,22.684188634264903,28.197653026769203,1.1804420568231773,0.0
2017,2,2,33,22.353923598793575,27.711408616039968,1.6349682923691695,17.791472058708578
2017,2,3,34,23.30567579823962,29.044608776027502,1.5241969093222758,0.0
2017,2,4,35,22.787547176279965,31.531108735818083,1.6695332097612663,0.0
2017,2,5,36,22.517710900054464,32.356391439683286,1.2803382113965525,0.0
2017,2,6,37,22.8054434565365,30.01777794157119,0.8023999906558644,0.0
2017,2,7,38,22.31822850881937,31.176057781804488,1.780981568921316,0.0
2017,2,8,39,22.74178713476235,31.246780563265574,1.5833461669925146,0.0
2017,2,9,40,22.881637775772884,29.397608474185855,1.3381646049444071,0.0
2017,2,10,41,22.90398466652858,28.247577495660366,0.5019831560972841,0.0
2017,2,11,42,23.745409834823178,29.950760840486904,1.7628118353118833,32.30810152750502
2017,2,12,43,23.58952635949195,29.383231519974668,1.9431453854418157,0.0
2017,2,13,44,23.204208276348577,29.655926923369524,0.48573767199615225,0.7894435858740073
2017,2,14,45,22.82253070043348,28.770373397323567,0.9725949067019403,0.003724812054032647
2017,2,15,46,23.762061770026374,28.56948051333325,1.274362949300014,0.0
2017,2,16,47,23.22633311821883,28.975515057328806,1.6413776142726013,0.0
2017,2,17,48,23.052066776931532,33.27323517650166,1.1054796842277232,17.544889073673072
2017,2,18,49,22.694661514989217,32.36069516392355,1.1259992159730412,45.7929017488123
