year,month,day,doy,tmin,tmax,wind,rain,et0,vpd
2016,1,1,1,24.69301683093406,31.865306650488915,1.6717554314156173,1.2871707051931869,3.415611412069666,0.804195749878001
2016,1,2,2,25.336269364459312,32.51838015733086,1.281208401542477,9.108200029677969,3.3709291616686485,0.8320285243909402
2016,1,3,3,25.29433267654084,32.55455351049861,1.2895342093569513,0.0,3.3945337895074994,0.8410393215253245
2016,1,4,4,25.103657944763313,32.62160446950901,1.2126209891699011,0.0,3.4313157373633008,0.8684863550551092
2016,1,5,5,25.637530064382908,32.162169503787226,1.6291955586150466,0.0,3.297771175369474,0.7542193504398345
2016,1,6,6,25.495317801535062,31.811763362474142,1.6617788621022203,0.0,3.233344973540002,0.7209907826745541
2016,1,7,7,25.037356772997335,32.45918313739829,1.4561943492024312,0.0,3.478796300768103,0.8523589191309422
2016,1,8,8,25.836768207933467,32.78676477638523,1.2190131488705223,0.0,3.349439909821095,0.8205772752847307
2016,1,9,9,24.545118839195645,33.590067176950576,1.5618495259091485,0.0,3.931874251158521,1.0580460718427367
2016,1,10,10,23.705257991967123,32.95800683758351,2.1474257638000047,0.0,4.117472962537078,1.0433885250843509
2016,1,11,11,23.07080252487041,32.64594156892073,1.8845157296997364,0.0,4.0643422147443315,1.0548080691480881
2016,1,12,12,23.11343005186266,31.7633571711566,1.8596030003497406,0.0,3.8013764144886624,0.931395144468449
2016,1,13,13,23.45701621344924,32.57575489228223,1.7926978590719171,0.0,3.9506347960782255,1.0118182484185123
2016,1,14,14,23.03188108045504,33.361989086195344,2.408342450654623,0.0,4.488877505481421,1.1591638190228442
2016,1,15,15,24.717135323452688,31.566242521001566,2.3047192860557173,0.0,3.513721887567712,0.7623344676479493
2016,1,16,16,23.61582203143589,31.527055136275333,1.8778218730634026,0.0,3.6564016805114576,0.8566836869437249
2016,1,17,17,25.534009967003886,32.401850249307905,1.7733503215346467,1.1519359072785251,3.4797205207597086,0.7969349807764692
2016,1,18,18,26.109856093048748,33.860374329176835,1.5865744779553619,0.0,3.7556107989550385,0.9473577556388628
2016,1,19,19,23.976308708414575,33.349096150097395,1.3375521759378648,0.0,3.9416317162242303,1.074904561632935
2016,1,20,20,23.81070734802402,32.1677342601311,1.2534535600431516,1.0364901845381584,3.6381688750675005,0.924923446387401
2016,1,21,21,24.502028599468094,33.421935047757714,0.9497501134831559,0.0,3.741831542571716,1.0377021756365314
2016,1,22,22,25.425376039267963,32.94762707815809,1.9508400964817423,0.0,3.7490540863002773,0.8832278232198374
2016,1,23,23,25.315455481841035,32.530428341553,2.0090377576650944,0.0,3.661156057975337,0.8356863915698041
2016,1,24,24,24.20022889378973,32.553161134359556,2.107598086567952,0.0,3.9548488274319658,0.9427343047335612
2016,1,25,25,24.638116998498894,32.250387951820926,2.296419789047092,0.0,3.8128456316423867,0.8611669136841478
2016,1,26,26,24.735583946536046,31.906703763869704,2.287238643084955,0.0,3.6783516090730712,0.805769383478967
2016,1,27,27,25.897522942630214,32.222213491185386,1.27050743436379,0.0,3.2852507964688873,0.7368386981272796
2016,1,28,28,24.166761678874334,32.61299116261124,1.5458242283834571,4.3258083711799005,3.8391058175247563,0.9540308229242283
2016,1,29,29,25.014728806247483,32.217557962645934,1.2102625321120986,0.0,3.4704495839837626,0.8214927827518008
2016,1,30,30,23.338148041242583,32.782175609884916,2.112307359299916,0.0,4.250384837322171,1.0508001571910994
2016,1,31,31,23.697997309251544,33.350999170827095,1.1012035415403325,0.0,3.9842743391782216,1.0998889715008349
2016,2,1,32,23.816626753389134,31.427129665011293,0.9778286675783447,0.0,3.4429411851272405,0.825883503717789
2016,2,2,33,23.520457640778847,32.054562793739464,2.4244700146460585,7.253215380191767,4.095536252734712,0.9351767934057231
2016,2,3,34,23.49537600659086,30.81260564786241,1.981940434377062,0.0,3.5992652689755174,0.7750801433759293
2016,2,4,35,25.19992899980651,32.98084575927295,2.653912312234064,0.0,4.07555458581781,0.9095236282434991
2016,2,5,36,26.061503227092853,32.683699837632204,2.572453694730989,0.0,3.7231541382740265,0.7839539650610323
2016,2,6,37,25.948872320148098,31.98429911675262,2.2922192643165156,0.0,3.4533946205305766,0.6996323164509537
2016,2,7,38,23.54736401077427,33.07207870321225,1.392931046016535,0.0,4.104376133872604,1.073358064933465
2016,2,8,39,25.505723033035075,32.53921014762482,1.7379419421067992,11.688588357888671,3.6580045444220297,0.8185603810811535
2016,2,9,40,25.41756983902198,32.64183161940489,2.733432329172708,0.18171110753575798,3.9450453387148814,0.8412696667858333
2016,2,10,41,23.767537045085316,31.795066662812488,2.8499919343059865,14.78234953458935,4.107823611082351,0.8787264268971291
2016,2,11,42,24.681396771222243,32.88671874699035,2.882580305449059,0.0,4.280054474069089,0.9450589584450264
2016,2,12,43,25.41932583709619,32.572520579492334,2.724753612303655,0.0,3.936187120689255,0.8315078742647959
2016,2,13,44,26.876096092113844,28.318282471884427,2.0465510101485345,0.0,1.6083144176037707,0.1555216822497978
2016,2,14,45,25.387093610745307,31.773765004038964,2.4362843310059117,0.432314294837965,3.6077213302262807,0.7263843074638161
2016,2,15,46,25.13640974613248,31.719969800916786,2.18080789900145,0.0,3.615252833967393,0.7432208475283746
2016,2,16,47,25.11476726275081,31.6251515811972,2.2266765564091076,10.156182587864407,3.6025283811875837,0.7327411679160636
2016,2,17,48,26.34353686175327,32.53421229708439,1.8510156157976594,0.0,3.527507977422517,0.7349484891429658
2016,2,18,49,25.180953172744076,32.60941096275872,1.2018561297227455,0.0,3.686197625851535,0.8594516352516002
2016,2,19,50,25.8303382491667,31.325989217574374,1.045803795277847,7.187841043596601,3.128442354955513,0.6243857073166841
2016,2,20,51,24.976113114967603,33.106665769379894,2.1540506420855685,0.0,4.155752805320837,0.9485242080894043
2016,2,21,52,24.102229085917088,31.907770985183095,3.1677603817420876,0.0,4.199745276302626,0.8638873706604593
2016,2,22,53,24.856523439174875,33.210414806457194,3.3541232798129306,0.0,4.5410042686578675,0.9745076609886918
2016,2,23,54,24.808447716550507,31.635313055206506,2.440501292002774,0.0,3.7697539031497023,0.7629240567819671
2016,2,24,55,25.499503875670946,30.703374290397377,1.5141663878061802,0.0,3.1090729459364335,0.5770094296718793
2016,2,25,56,23.96850880768097,33.516165151223994,2.5909281516505995,0.0,4.6929972155015784,1.0996721801313716
2016,2,26,57,23.517414280733043,33.069043986522004,2.1245985983986033,0.0,4.503276877911319,1.0755454818863819
2016,2,27,58,25.793842396406923,32.73789361271028,1.4003266583932383,0.0,3.69671617102852,0.8179866160586915
2016,2,28,59,24.893364647646905,31.431295537742397,2.00590455936169,0.0,3.619731282149322,0.7281876896737649
2016,2,29,60,25.587448380559547,33.43193142780701,2.5218616113084646,0.0,4.264098643021133,0.9364885816985176
2016,3,1,61,25.62418600080178,33.76686782454675,2.3063038344355973,9.315521659874042,4.325599526820398,0.9815595327479354
